ts,x,y,z,qw,qx,qy,qz
1403636759548555520,-1.530354,-4.551226,0.849798,0.411766,-0.584488,-0.561638,-0.416396
1403636759553555456,-1.530747,-4.551525,0.848277,0.411457,-0.584275,-0.561880,-0.416674
1403636759558555648,-1.531154,-4.551819,0.846763,0.411169,-0.584013,-0.562204,-0.416889
1403636759563555584,-1.531570,-4.552105,0.845266,0.410922,-0.583709,-0.562561,-0.417075
1403636759568555520,-1.531977,-4.552404,0.843791,0.410662,-0.583418,-0.562909,-0.417270
1403636759573555456,-1.532357,-4.552716,0.842344,0.410364,-0.583143,-0.563205,-0.417547
1403636759578555648,-1.532709,-4.553039,0.840923,0.410039,-0.582916,-0.563405,-0.417912
1403636759583555584,-1.533041,-4.553366,0.839527,0.409673,-0.582671,-0.563590,-0.418365
1403636759588555520,-1.533366,-4.553681,0.838166,0.409312,-0.582405,-0.563781,-0.418831
1403636759593555456,-1.533700,-4.553987,0.836848,0.408912,-0.582088,-0.564084,-0.419254
1403636759598555648,-1.534052,-4.554314,0.835527,0.408610,-0.581719,-0.564403,-0.419630
1403636759603555328,-1.534395,-4.554634,0.834261,0.408267,-0.581363,-0.564781,-0.419949
1403636759608555520,-1.534723,-4.554967,0.833021,0.407868,-0.581029,-0.565180,-0.420263
1403636759613555456,-1.535032,-4.555325,0.831798,0.407433,-0.580775,-0.565517,-0.420583
1403636759618555648,-1.535331,-4.555713,0.830599,0.406960,-0.580589,-0.565828,-0.420878
1403636759623555328,-1.535628,-4.556131,0.829430,0.406595,-0.580425,-0.566057,-0.421150
1403636759628555520,-1.535932,-4.556570,0.828289,0.406310,-0.580259,-0.566273,-0.421363
1403636759633555456,-1.536248,-4.557028,0.827171,0.406150,-0.580074,-0.566456,-0.421526
1403636759638555648,-1.536566,-4.557501,0.826074,0.406042,-0.579894,-0.566614,-0.421664
1403636759643555328,-1.536879,-4.557987,0.824997,0.405924,-0.579691,-0.566777,-0.421838
1403636759648555520,-1.537172,-4.558493,0.823937,0.405803,-0.579514,-0.566925,-0.421999
1403636759653555456,-1.537476,-4.558999,0.822883,0.405610,-0.579365,-0.567114,-0.422136
1403636759658555392,-1.537781,-4.559511,0.821841,0.405439,-0.579233,-0.567297,-0.422234
1403636759663555328,-1.538084,-4.560022,0.820818,0.405269,-0.579169,-0.567466,-0.422260
1403636759668555520,-1.538385,-4.560528,0.819818,0.405125,-0.579081,-0.567603,-0.422335
1403636759673555712,-1.538686,-4.561022,0.818849,0.404982,-0.578997,-0.567755,-0.422383
1403636759678555392,-1.538993,-4.561502,0.817916,0.404821,-0.578894,-0.567942,-0.422425
1403636759683555584,-1.539303,-4.561968,0.817017,0.404692,-0.578741,-0.568129,-0.422509
1403636759688555520,-1.539611,-4.562430,0.816161,0.404512,-0.578607,-0.568343,-0.422576
1403636759693555712,-1.539911,-4.562897,0.815340,0.404354,-0.578481,-0.568503,-0.422684
1403636759698555392,-1.540181,-4.563396,0.814562,0.404195,-0.578416,-0.568606,-0.422786
1403636759703555584,-1.540476,-4.563895,0.813797,0.403987,-0.578360,-0.568721,-0.422906
1403636759708555520,-1.540778,-4.564396,0.813043,0.403826,-0.578302,-0.568832,-0.422991
1403636759713555456,-1.541097,-4.564889,0.812319,0.403697,-0.578255,-0.568977,-0.422983
1403636759718555392,-1.541428,-4.565379,0.811630,0.403716,-0.578166,-0.569065,-0.422968
1403636759723555584,-1.541758,-4.565879,0.810979,0.403799,-0.578104,-0.569096,-0.422933
1403636759728555520,-1.542080,-4.566402,0.810358,0.403902,-0.578052,-0.569079,-0.422928
1403636759733555456,-1.542396,-4.566941,0.809752,0.404035,-0.578035,-0.568993,-0.422940
1403636759738555392,-1.542713,-4.567485,0.809157,0.404109,-0.578038,-0.568953,-0.422918
1403636759743555584,-1.543019,-4.568059,0.808591,0.404245,-0.577993,-0.568911,-0.422907
1403636759748555520,-1.543350,-4.568618,0.808031,0.404353,-0.577961,-0.568911,-0.422847
1403636759753555456,-1.543677,-4.569185,0.807489,0.404468,-0.577936,-0.568901,-0.422785
1403636759758555392,-1.544005,-4.569748,0.806965,0.404631,-0.577947,-0.568814,-0.422731
1403636759763555584,-1.544335,-4.570301,0.806467,0.404750,-0.577945,-0.568759,-0.422694
1403636759768555520,-1.544666,-4.570839,0.806009,0.404891,-0.577892,-0.568703,-0.422707
1403636759773555456,-1.544994,-4.571361,0.805597,0.404953,-0.577807,-0.568697,-0.422771
1403636759778555392,-1.545316,-4.571875,0.805231,0.404949,-0.577674,-0.568736,-0.422904
1403636759783555584,-1.545631,-4.572391,0.804902,0.404902,-0.577533,-0.568779,-0.423085
1403636759788555264,-1.545938,-4.572905,0.804604,0.404818,-0.577373,-0.568832,-0.423312
1403636759793555456,-1.546243,-4.573427,0.804328,0.404692,-0.577263,-0.568888,-0.423507
1403636759798555648,-1.546515,-4.574010,0.804089,0.404566,-0.577135,-0.568950,-0.423718
1403636759803555584,-1.546810,-4.574550,0.803829,0.404445,-0.577011,-0.569027,-0.423900
1403636759808555520,-1.547109,-4.575071,0.803592,0.404317,-0.576874,-0.569139,-0.424058
1403636759813555456,-1.547409,-4.575585,0.803376,0.404275,-0.576697,-0.569198,-0.424260
1403636759818555648,-1.547704,-4.576102,0.803173,0.404179,-0.576604,-0.569260,-0.424392
1403636759823555584,-1.547992,-4.576629,0.802983,0.404124,-0.576544,-0.569269,-0.424517
1403636759828555520,-1.548280,-4.577180,0.802792,0.404115,-0.576536,-0.569224,-0.424595
1403636759833555456,-1.548577,-4.577759,0.802587,0.404136,-0.576535,-0.569203,-0.424605
1403636759838555648,-1.548885,-4.578333,0.802360,0.404220,-0.576573,-0.569180,-0.424504
1403636759843555328,-1.549174,-4.578918,0.802153,0.404276,-0.576663,-0.569202,-0.424299
1403636759848555520,-1.549477,-4.579492,0.801940,0.404331,-0.576779,-0.569208,-0.424080
1403636759853555456,-1.549768,-4.580090,0.801717,0.404317,-0.576947,-0.569202,-0.423874
1403636759858555648,-1.550051,-4.580711,0.801467,0.404212,-0.577163,-0.569224,-0.423649
1403636759863555328,-1.550342,-4.581339,0.801194,0.404078,-0.577425,-0.569270,-0.423360
1403636759868555520,-1.550647,-4.581968,0.800909,0.403947,-0.577631,-0.569373,-0.423064
1403636759873555456,-1.550958,-4.582599,0.800618,0.403804,-0.577844,-0.569533,-0.422696
1403636759878555648,-1.551265,-4.583231,0.800320,0.403653,-0.578040,-0.569693,-0.422354
1403636759883555328,-1.551563,-4.583865,0.800017,0.403439,-0.578255,-0.569862,-0.422037
1403636759888555520,-1.551862,-4.584508,0.799704,0.403144,-0.578475,-0.570058,-0.421752
1403636759893555456,-1.552165,-4.585159,0.799380,0.402802,-0.578690,-0.570290,-0.421471
1403636759898555392,-1.552428,-4.585843,0.799097,0.402420,-0.578933,-0.570553,-0.421147
1403636759903555328,-1.552722,-4.586515,0.798775,0.402045,-0.579142,-0.570812,-0.420866
1403636759908555520,-1.553011,-4.587195,0.798450,0.401615,-0.579380,-0.571102,-0.420555
1403636759913555456,-1.553296,-4.587874,0.798110,0.401215,-0.579588,-0.571379,-0.420274
1403636759918555392,-1.553581,-4.588559,0.797760,0.400830,-0.579823,-0.571639,-0.419964
1403636759923555584,-1.553868,-4.589260,0.797404,0.400437,-0.580042,-0.571917,-0.419659
1403636759928555520,-1.554156,-4.589964,0.797034,0.400119,-0.580241,-0.572144,-0.419376
1403636759933555712,-1.554440,-4.590658,0.796662,0.399781,-0.580456,-0.572367,-0.419095
1403636759938555392,-1.554723,-4.591362,0.796292,0.399447,-0.580678,-0.572573,-0.418825
1403636759943555584,-1.555006,-4.592083,0.795910,0.399109,-0.580890,-0.572776,-0.418577
1403636759948555520,-1.555251,-4.592816,0.795550,0.398759,-0.581112,-0.573006,-0.418287
1403636759953555456,-1.555538,-4.593536,0.795146,0.398396,-0.581366,-0.573253,-0.417941
1403636759958555392,-1.555823,-4.594262,0.794727,0.398057,-0.581635,-0.573494,-0.417560
1403636759963555584,-1.556111,-4.595002,0.794302,0.397735,-0.581920,-0.573709,-0.417172
1403636759968555520,-1.556394,-4.595747,0.793874,0.397420,-0.582188,-0.573906,-0.416829
1403636759973555456,-1.556677,-4.596490,0.793449,0.397123,-0.582474,-0.574065,-0.416493
1403636759978555392,-1.556961,-4.597243,0.793032,0.396851,-0.582722,-0.574221,-0.416191
1403636759983555584,-1.557251,-4.597995,0.792619,0.396589,-0.582966,-0.574377,-0.415883
1403636759988555520,-1.557545,-4.598722,0.792209,0.396395,-0.583159,-0.574500,-0.415627
1403636759993555456,-1.557838,-4.599438,0.791791,0.396204,-0.583371,-0.574619,-0.415348
1403636759998555392,-1.558131,-4.600161,0.791359,0.396007,-0.583583,-0.574738,-0.415073
1403636760003555584,-1.558426,-4.600887,0.790917,0.395838,-0.583781,-0.574845,-0.414809
1403636760008555520,-1.558724,-4.601608,0.790465,0.395629,-0.584017,-0.574982,-0.414486
1403636760013555456,-1.559020,-4.602330,0.789997,0.395417,-0.584258,-0.575129,-0.414144
1403636760018555392,-1.559320,-4.603057,0.789510,0.395179,-0.584553,-0.575266,-0.413764
1403636760023555584,-1.559619,-4.603781,0.789005,0.394943,-0.584859,-0.575381,-0.413396
1403636760028555520,-1.559916,-4.604504,0.788493,0.394706,-0.585193,-0.575474,-0.413021
1403636760033555456,-1.560212,-4.605230,0.787980,0.394549,-0.585466,-0.575539,-0.412692
1403636760038555392,-1.560512,-4.605953,0.787465,0.394450,-0.585744,-0.575578,-0.412340
1403636760043555584,-1.560669,-4.606683,0.787065,0.394414,-0.586014,-0.575585,-0.411979
1403636760048555520,-1.560959,-4.607386,0.786563,0.394406,-0.586271,-0.575585,-0.411621
1403636760053555456,-1.561243,-4.608092,0.786049,0.394375,-0.586527,-0.575595,-0.411273
1403636760058555648,-1.561521,-4.608791,0.785529,0.394306,-0.586748,-0.575637,-0.410964
1403636760063555584,-1.561792,-4.609479,0.785005,0.394137,-0.586960,-0.575751,-0.410665
1403636760068555520,-1.562057,-4.610173,0.784469,0.393879,-0.587155,-0.575919,-0.410396
1403636760073555456,-1.562321,-4.610877,0.783916,0.393554,-0.587374,-0.576109,-0.410129
1403636760078555648,-1.562585,-4.611582,0.783350,0.393176,-0.587600,-0.576318,-0.409873
1403636760083555584,-1.562848,-4.612277,0.782784,0.392754,-0.587846,-0.576555,-0.409592
1403636760088555520,-1.563115,-4.612964,0.782216,0.392390,-0.588037,-0.576775,-0.409358
1403636760093555456,-1.563390,-4.613645,0.781649,0.392057,-0.588195,-0.577008,-0.409121
1403636760098555648,-1.563633,-4.614326,0.781097,0.391773,-0.588314,-0.577221,-0.408921
1403636760103555328,-1.563902,-4.614998,0.780533,0.391485,-0.588459,-0.577409,-0.408723
1403636760108555520,-1.564160,-4.615669,0.779969,0.391195,-0.588620,-0.577556,-0.408560
1403636760113555456,-1.564412,-4.616323,0.779408,0.390894,-0.588811,-0.577680,-0.408399
1403636760118555648,-1.564666,-4.616970,0.778843,0.390558,-0.589008,-0.577837,-0.408214
1403636760123555328,-1.564932,-4.617616,0.778271,0.390261,-0.589170,-0.578021,-0.408003
1403636760128555520,-1.565212,-4.618248,0.777702,0.389955,-0.589337,-0.578250,-0.407730
1403636760133555456,-1.565495,-4.618860,0.777136,0.389677,-0.589483,-0.578490,-0.407445
1403636760138555648,-1.565771,-4.619467,0.776564,0.389412,-0.589672,-0.578676,-0.407160
1403636760143555328,-1.566034,-4.620071,0.775995,0.389137,-0.589876,-0.578804,-0.406945
1403636760148555520,-1.566293,-4.620668,0.775427,0.388887,-0.590088,-0.578877,-0.406774
1403636760153555456,-1.566556,-4.621245,0.774862,0.388701,-0.590252,-0.578930,-0.406639
1403636760158555392,-1.566836,-4.621806,0.774313,0.388611,-0.590346,-0.578985,-0.406510
1403636760163555328,-1.567129,-4.622362,0.773774,0.388644,-0.590353,-0.579027,-0.406407
1403636760168555520,-1.567417,-4.622893,0.773249,0.388799,-0.590295,-0.579008,-0.406371
1403636760173555712,-1.567691,-4.623395,0.772749,0.388968,-0.590219,-0.578924,-0.406439
1403636760178555392,-1.567948,-4.623890,0.772263,0.389141,-0.590114,-0.578776,-0.406636
1403636760183555584,-1.568190,-4.624372,0.771777,0.389343,-0.590015,-0.578559,-0.406897
1403636760188555520,-1.568437,-4.624844,0.771302,0.389614,-0.589864,-0.578306,-0.407214
1403636760193555712,-1.568698,-4.625310,0.770834,0.389967,-0.589699,-0.578047,-0.407482
1403636760198555392,-1.568858,-4.625791,0.770380,0.390422,-0.589497,-0.577790,-0.407704
1403636760203555584,-1.569121,-4.626228,0.769904,0.390889,-0.589300,-0.577525,-0.407917
1403636760208555520,-1.569373,-4.626672,0.769416,0.391281,-0.589113,-0.577270,-0.408172
1403636760213555456,-1.569608,-4.627123,0.768914,0.391603,-0.588967,-0.576999,-0.408458
1403636760218555392,-1.569827,-4.627573,0.768402,0.391857,-0.588853,-0.576734,-0.408751
1403636760223555584,-1.570047,-4.628021,0.767884,0.392127,-0.588708,-0.576479,-0.409063
1403636760228555520,-1.570277,-4.628456,0.767368,0.392449,-0.588540,-0.576234,-0.409340
1403636760233555456,-1.570510,-4.628881,0.766862,0.392841,-0.588293,-0.575996,-0.409653
1403636760238555392,-1.570738,-4.629304,0.766380,0.393292,-0.587989,-0.575725,-0.410039
1403636760243555584,-1.570954,-4.629721,0.765918,0.393771,-0.587588,-0.575431,-0.410565
1403636760248555520,-1.571124,-4.630122,0.765453,0.394261,-0.587190,-0.575077,-0.411161
1403636760253555456,-1.571310,-4.630503,0.764995,0.394753,-0.586790,-0.574693,-0.411796
1403636760258555392,-1.571498,-4.630891,0.764533,0.395251,-0.586437,-0.574304,-0.412363
1403636760263555584,-1.571694,-4.631291,0.764053,0.395805,-0.586076,-0.573915,-0.412886
1403636760268555520,-1.571898,-4.631682,0.763554,0.396359,-0.585752,-0.573548,-0.413324
1403636760273555456,-1.572107,-4.632068,0.763040,0.396879,-0.585438,-0.573235,-0.413704
1403636760278555392,-1.572316,-4.632453,0.762508,0.397411,-0.585160,-0.572903,-0.414047
1403636760283555584,-1.572522,-4.632845,0.761963,0.397899,-0.584929,-0.572577,-0.414355
1403636760288555264,-1.572716,-4.633237,0.761415,0.398422,-0.584718,-0.572194,-0.414679
1403636760293555456,-1.572898,-4.633630,0.760875,0.398932,-0.584560,-0.571789,-0.414971
1403636760298555648,-1.573080,-4.634021,0.760335,0.399437,-0.584328,-0.571428,-0.415309
1403636760303555584,-1.573263,-4.634405,0.759792,0.399925,-0.584094,-0.571084,-0.415642
1403636760308555520,-1.573448,-4.634782,0.759248,0.400367,-0.583829,-0.570807,-0.415968
1403636760313555456,-1.573632,-4.635170,0.758691,0.400794,-0.583588,-0.570545,-0.416255
1403636760318555648,-1.573809,-4.635564,0.758106,0.401163,-0.583350,-0.570308,-0.416556
1403636760323555584,-1.573981,-4.635954,0.757507,0.401453,-0.583157,-0.570103,-0.416828
1403636760328555520,-1.574151,-4.636341,0.756902,0.401695,-0.582956,-0.569934,-0.417108
1403636760333555456,-1.574320,-4.636730,0.756284,0.401894,-0.582725,-0.569827,-0.417383
1403636760338555648,-1.574489,-4.637123,0.755648,0.402040,-0.582470,-0.569782,-0.417661
1403636760343555328,-1.574646,-4.637522,0.755003,0.402125,-0.582190,-0.569767,-0.417990
1403636760348555520,-1.574649,-4.637878,0.754280,0.402157,-0.581952,-0.569723,-0.418351
1403636760353555456,-1.574758,-4.638290,0.753626,0.402166,-0.581698,-0.569633,-0.418818
1403636760358555648,-1.574867,-4.638709,0.752960,0.402151,-0.581490,-0.569553,-0.419229
1403636760363555328,-1.574992,-4.639125,0.752279,0.402194,-0.581275,-0.569502,-0.419555
1403636760368555520,-1.575133,-4.639531,0.751590,0.402300,-0.581047,-0.569478,-0.419803
1403636760373555456,-1.575278,-4.639939,0.750904,0.402469,-0.580774,-0.569441,-0.420068
1403636760378555648,-1.575415,-4.640356,0.750214,0.402626,-0.580513,-0.569377,-0.420365
1403636760383555328,-1.575533,-4.640777,0.749520,0.402757,-0.580260,-0.569267,-0.420738
1403636760388555520,-1.575639,-4.641209,0.748823,0.402854,-0.580015,-0.569137,-0.421158
1403636760393555456,-1.575749,-4.641650,0.748123,0.402926,-0.579757,-0.569033,-0.421586
1403636760398555392,-1.575835,-4.642065,0.747386,0.403031,-0.579483,-0.568957,-0.421963
1403636760403555328,-1.575964,-4.642503,0.746669,0.403161,-0.579210,-0.568911,-0.422277
1403636760408555520,-1.576096,-4.642948,0.745944,0.403265,-0.578944,-0.568892,-0.422567
1403636760413555456,-1.576217,-4.643393,0.745202,0.403315,-0.578729,-0.568873,-0.422839
1403636760418555392,-1.576324,-4.643834,0.744439,0.403305,-0.578570,-0.568842,-0.423108
1403636760423555584,-1.576426,-4.644279,0.743662,0.403245,-0.578454,-0.568824,-0.423348
1403636760428555520,-1.576530,-4.644742,0.742866,0.403186,-0.578349,-0.568819,-0.423555
1403636760433555712,-1.576643,-4.645216,0.742058,0.403160,-0.578245,-0.568823,-0.423715
1403636760438555392,-1.576767,-4.645704,0.741256,0.403161,-0.578132,-0.568845,-0.423840
1403636760443555584,-1.576867,-4.646185,0.740429,0.403169,-0.578011,-0.568889,-0.423939
1403636760448555520,-1.576992,-4.646675,0.739627,0.403181,-0.577869,-0.568935,-0.424059
1403636760453555456,-1.577110,-4.647167,0.738831,0.403137,-0.577744,-0.568992,-0.424194
1403636760458555392,-1.577222,-4.647674,0.738035,0.403057,-0.577621,-0.569050,-0.424360
1403636760463555584,-1.577331,-4.648194,0.737236,0.402973,-0.577519,-0.569100,-0.424512
1403636760468555520,-1.577443,-4.648727,0.736438,0.402844,-0.577452,-0.569165,-0.424637
1403636760473555456,-1.577558,-4.649267,0.735630,0.402721,-0.577382,-0.569240,-0.424749
1403636760478555392,-1.577678,-4.649818,0.734815,0.402598,-0.577315,-0.569339,-0.424824
1403636760483555584,-1.577804,-4.650391,0.734000,0.402482,-0.577246,-0.569465,-0.424860
1403636760488555520,-1.577936,-4.650972,0.733178,0.402350,-0.577183,-0.569624,-0.424857
1403636760493555456,-1.578068,-4.651556,0.732350,0.402180,-0.577139,-0.569807,-0.424832
1403636760498555392,-1.578139,-4.652125,0.731463,0.401960,-0.577147,-0.569985,-0.424789
1403636760503555584,-1.578245,-4.652720,0.730605,0.401660,-0.577222,-0.570153,-0.424747
1403636760508555520,-1.578351,-4.653329,0.729741,0.401294,-0.577360,-0.570332,-0.424664
1403636760513555456,-1.578464,-4.653945,0.728864,0.400909,-0.577508,-0.570557,-0.424526
1403636760518555392,-1.578596,-4.654560,0.727979,0.400549,-0.577679,-0.570828,-0.424268
1403636760523555584,-1.578746,-4.655171,0.727095,0.400182,-0.577842,-0.571163,-0.423940
1403636760528555520,-1.578899,-4.655785,0.726207,0.399836,-0.578010,-0.571496,-0.423589
1403636760533555456,-1.579047,-4.656406,0.725317,0.399482,-0.578202,-0.571792,-0.423262
1403636760538555392,-1.579184,-4.657036,0.724429,0.399124,-0.578427,-0.572031,-0.422968
1403636760543555584,-1.579315,-4.657663,0.723556,0.398764,-0.578670,-0.572218,-0.422723
1403636760548555520,-1.579450,-4.658290,0.722700,0.398436,-0.578861,-0.572393,-0.422534
1403636760553555456,-1.579604,-4.658917,0.721852,0.398127,-0.579005,-0.572615,-0.422327
1403636760558555648,-1.579776,-4.659540,0.721002,0.397872,-0.579093,-0.572864,-0.422110
1403636760563555584,-1.579957,-4.660162,0.720155,0.397615,-0.579224,-0.573118,-0.421826
1403636760568555520,-1.580137,-4.660797,0.719298,0.397318,-0.579389,-0.573379,-0.421525
1403636760573555456,-1.580308,-4.661442,0.718427,0.397010,-0.579633,-0.573600,-0.421178
1403636760578555648,-1.580475,-4.662087,0.717551,0.396635,-0.579956,-0.573826,-0.420779
1403636760583555584,-1.580642,-4.662739,0.716679,0.396249,-0.580252,-0.574068,-0.420405
1403636760588555520,-1.580815,-4.663397,0.715814,0.395867,-0.580512,-0.574328,-0.420050
1403636760593555456,-1.580991,-4.664052,0.714957,0.395490,-0.580701,-0.574611,-0.419757
1403636760598555648,-1.580969,-4.664601,0.713938,0.395096,-0.580840,-0.574914,-0.419521
1403636760603555328,-1.581131,-4.665228,0.713090,0.394715,-0.580933,-0.575217,-0.419335
1403636760608555520,-1.581292,-4.665866,0.712244,0.394328,-0.581018,-0.575514,-0.419175
1403636760613555456,-1.581452,-4.666501,0.711395,0.393941,-0.581115,-0.575794,-0.419019
1403636760618555648,-1.581615,-4.667128,0.710556,0.393514,-0.581258,-0.576079,-0.418831
1403636760623555328,-1.581781,-4.667753,0.709730,0.393107,-0.581345,-0.576351,-0.418719
1403636760628555520,-1.581954,-4.668382,0.708908,0.392730,-0.581404,-0.576616,-0.418625
1403636760633555456,-1.582133,-4.669009,0.708090,0.392357,-0.581463,-0.576896,-0.418507
1403636760638555648,-1.582316,-4.669632,0.707275,0.392051,-0.581484,-0.577146,-0.418420
1403636760643555328,-1.582503,-4.670256,0.706472,0.391703,-0.581516,-0.577423,-0.418319
1403636760648555520,-1.582639,-4.670861,0.705633,0.391373,-0.581550,-0.577680,-0.418225
